MSN,YYYYMM,Value,Column_Order,Description,Unit
ELEGPUS,199405,241,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199406,281,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199407,297,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199408,294,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199409,253,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199410,243,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199411,239,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199412,256,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199413,3089,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199501,267,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199502,241,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199503,249,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199504,232,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199505,252,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199506,274,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199507,315,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199508,330,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199509,264,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199510,250,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199511,249,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199512,272,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199513,3194,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199601,283,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199602,258,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199603,262,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199604,240,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199605,270,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199606,289,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199607,313,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199608,314,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199609,270,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199610,258,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199611,256,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199612,271,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199613,3284,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199701,287,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199702,246,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199703,259,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199704,245,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199705,260,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199706,286,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199707,330,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199708,318,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199709,287,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199710,271,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199711,258,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199712,283,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199713,3329,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199801,281,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199802,249,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199803,274,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199804,249,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199805,286,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199806,316,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199807,347,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199808,342,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199809,305,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199810,271,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199811,255,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199812,284,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199813,3457,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199901,302,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199902,262,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199903,285,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199904,267,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199905,286,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199906,315,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199907,361,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199908,349,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199909,292,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199910,271,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199911,258,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199912,282,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,199913,3530,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200001,315,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200002,281,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200003,288,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200004,272,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200005,309,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200006,325,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200007,342,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200008,353,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200009,299,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200010,276,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200011,271,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200012,305,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200013,3638,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200101,319,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200102,271,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200103,288,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200104,266,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200105,288,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200106,315,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200107,344,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200108,356,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200109,294,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200110,281,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200111,266,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200112,292,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200113,3580,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200201,306,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200202,269,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200203,289,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200204,277,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200205,295,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200206,328,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200207,367,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200208,360,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200209,318,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200210,294,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200211,283,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200212,312,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200213,3698,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200301,327,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200302,287,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200303,291,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200304,273,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200305,294,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200306,315,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200307,360,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200308,367,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200309,310,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200310,293,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200311,285,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200312,318,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200313,3721,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200401,332,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200402,301,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200403,296,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200404,278,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200405,314,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200406,332,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200407,363,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200408,355,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200409,322,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200410,299,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200411,289,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200412,328,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200413,3808,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200501,330,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200502,287,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200503,305,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200504,277,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200505,303,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200506,350,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200507,388,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200508,390,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200509,338,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200510,305,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200511,295,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200512,335,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200513,3902,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200601,315,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200602,295,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200603,306,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200604,286,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200605,318,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200606,351,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200607,396,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200608,394,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200609,319,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200610,308,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200611,297,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200612,323,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200613,3908,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200701,340,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200702,312,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200703,308,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200704,291,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200705,318,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200706,350,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
ELEGPUS,200707,380,1,"Electricity Net Generation, Electric Power Sector",Billion Kilowatthours
